&{553455123 AK-47 | 皇后 (战痕累累) 120}
&{553487910 系绳匕首（★） | 人工染色 (略有磨损) 980}
&{553482575 M4A4 | 皇帝 (久经沙场) 87}
&{553485772 海豹短刀（★） | 人工染色 (略有磨损) 969.5}
&{553463736 印花 | JW（闪亮）| 2018年波士顿锦标赛 39.78}
&{914969279634071552 沙漠之鹰 | 沙漠之狐 (崭新出厂) 1742}
&{553465833 USP 消音版 | 脑洞大开 (战痕累累) 11}
&{50942852 刺刀（★） | 伽玛多普勒 (崭新出厂) 3622.5}
&{295893118 P90 | 浅坟 (崭新出厂) 37.89}
&{25274 穿肠刀（★） | 渐变大理石 (崭新出厂) 859.99}
&{25729 穿肠刀（★） | 致命紫罗兰 (久经沙场) 573}
&{26457 刺刀（★） | 人工染色 (崭新出厂) 2500}
&{914672633065590784 AUG | 夜空沙暴 (崭新出厂) 207.2}
&{914649020692193280 FN57 | 同步力场 (崭新出厂) 13.99}
&{26759 折叠刀（★） | 噩梦之夜 (久经沙场) 1050}
&{553482469 FN57 | 怒氓 (略有磨损) 39.34}
&{24160 反恐精英 3 号武器箱 31.4}
&{553427777 FN57 | 暴怒野兽 (略有磨损) 165}
&{775248 UMP-45 | 野蛮剑齿虎 (久经沙场) 13.98}
&{997803618646028288 安特卫普 2022 荒漠迷城纪念包 25.4}
&{24004 AK-47 | 混沌点阵 (略有磨损) 100.59}
&{26709 M4A4 | 皇家圣骑士 (战痕累累) 48}
&{553487938 系绳匕首（★） | 夜色 (战痕累累) 681.5}
&{809382163959775233 狂牙手套（★） | 黄色斑纹 (战痕累累) 494.5}
&{553485748 海豹短刀（★） | 深红之网 (略有磨损) 1898.97}
&{808873342117871616 裹手（★） | 沙漠头巾 (略有磨损) 579.99}
&{553486397 流浪者匕首（★） | 都市伪装 (久经沙场) 1069}
&{22552 M4A4 | 弹雨 (略有磨损) 109.8}
&{301764765 截短霰弹枪 | 荒野公主 (崭新出厂) 38.78}
&{26151 折叠刀（★） | 大马士革钢 (崭新出厂) 1465}
&{553489722 格洛克 18 型 | 子弹皇后 (破损不堪) 38.5}
&{1017236452104630272 SG 553 | 青龙 (崭新出厂) 18.99}
&{914676507473842176 SSG 08 | 速度激情 (久经沙场) 23.1}
&{553489679 MAC-10 | 渐变迪斯科 (破损不堪) 18.8}
&{808845265091690496 红衫列赞 | 军刀 12.68}
&{553485926 法玛斯 | 纪念碑 (久经沙场) 71.8}
&{25161 刺刀（★） | 表面淬火 (久经沙场) 2060}
&{2918699 M4A1 消音型 | 女火神之炽焰 (崭新出厂) 501.9}
&{22590 USP 消音版 | 宝蓝之色 (略有磨损) 61}
&{809194502093930496 USP 消音版 | 锁定 (崭新出厂) 738.8}
&{24707 M4A1 消音型 | 伊卡洛斯殒落 (略有磨损) 2599.5}
&{553487693 骷髅匕首（★） | 表面淬火 (略有磨损) 4129.5}
&{553479934 短剑（★） | 深红之网 (战痕累累) 1420}
&{25009 AK-47 | 表面淬火 (崭新出厂) 1699.99}
&{809887485218914304 摩托手套（★） | 第三特种兵连 (战痕累累) 380}
&{22426 双持贝瑞塔 | 天秤之月 (崭新出厂) 29.9}
&{24714 AK-47 | 火神 (战痕累累) 389.98}
&{962832491612090368 印花 | 无限钻石（全息） 68.9}
&{332925945 血猎手套（★） | 游击队 (久经沙场) 439.9}
&{483231892 专业手套（★） | 森林 DDPAT (久经沙场) 649.5}
&{26600 刺刀（★） | 噩梦之夜 (久经沙场) 1450}
&{932568279020548096 印花 | interz（金色）| 2021年斯德哥尔摩锦标赛 28.88}
&{553465885 摩托手套（★） | 多边形 (久经沙场) 1238}
&{22612 P250 | 翼击 (久经沙场) 10.95}
&{914695813570834432 军官雅克·贝尔特朗 | 法国宪兵特勤队 23.7}
&{553466216 裹手（★） | 钴蓝骷髅 (战痕累累) 1866.5}
&{553491625 格洛克 18 型 | 摩登时代 (略有磨损) 37.8}
&{553466493 驾驶手套（★） | 王蛇 (破损不堪) 2379.5}
&{241105131 穿肠刀（★） | 澄澈之水 (略有磨损) 625}
&{266736490 折叠刀（★） | 黑色层压板 (略有磨损) 1380}
&{553479172 熊刀（★） | 深红之网 (久经沙场) 1734}
&{553487829 求生匕首（★） | 人工染色 (久经沙场) 738.5}
&{809750783636144128 AWP | 锦虎 (略有磨损) 1141.48}
&{553466567 驾驶手套（★） | 墨绿色调 (破损不堪) 349.5}
&{553482444 沙漠之鹰 | 轻轨 (崭新出厂) 19.72}
&{925459993986564096 2021年斯德哥尔摩锦标赛传奇组布章包 18.3}
&{27309 AWP | 精英之作 (崭新出厂) 151.38}
&{553479189 短剑（★） | 森林 DDPAT (久经沙场) 960}
&{553486484 系绳匕首（★） | 森林 DDPAT (久经沙场) 680}
&{914681107385925632 SSG 08 | 速度激情 (崭新出厂) 72.61}
&{24293 M4A4 | 狮鹫 (崭新出厂) 31.27}
&{553487359 SSG 08 | 喋血战士 (久经沙场) 41}
&{24348 AK-47 | 卡特尔 (崭新出厂) 90}
&{959017649241956352 MP7 | 幽幻深渊 (崭新出厂) 51.9}
&{24222 SG 553 | 次时代 (略有磨损) 39.6}
&{553486401 流浪者匕首（★） | 夜色 (久经沙场) 1189}
&{553486422 流浪者匕首（★） | 枯焦之色 (略有磨损) 1000}
&{22498 M4A1 消音型 | 守护者 (略有磨损) 149.6}
&{553479734 锯齿爪刀（★） | 表面淬火 (战痕累累) 2299}
&{553466273 专业手套（★） | 深红之网 (破损不堪) 1278.49}
&{808872756086571008 AWP | 亡灵之主 (崭新出厂) 46.65}
&{22603 双持贝瑞塔 | 血红蛋白 (崭新出厂) 49.79}
&{1003118533862678528 印花 | rain（金色，冠军）| 2022年安特卫普锦标赛 45}
&{553479642 熊刀（★） | 表面淬火 (战痕累累) 897.2}
&{24419 P90 | 喵之萌杀 (略有磨损) 314.92}
&{553485740 海豹短刀（★） | 北方森林 (久经沙场) 725}
&{553468134 MP7 | 权力之心 (崭新出厂) 15.41}
&{27080 MAG-7 | 禁卫军 (崭新出厂) 19}
&{27427 AK-47 | 燃料喷射器 (战痕累累) 424.98}
&{22974 AK-47 | 表面淬火 (战痕累累) 720}
&{1033847948933234688 印花 | 不许动（透镜） 12.71}
&{553485909 P90 | 往日行动 (略有磨损) 39.58}
&{553480518 UMP-45 | 动量 (略有磨损) 30}
&{22497 M4A1 消音型 | 原子合金 (略有磨损) 239.07}
&{24151 新星 | 古董枪 (略有磨损) 64.97}
&{24636 MP7 | 复仇者 (久经沙场) 28}
&{23031 P2000 | 渐变琥珀 (久经沙场) 36}
&{24086 MP7 | 复仇者 (略有磨损) 38.38}
&{23427 MP7 | 复仇者 (崭新出厂) 65.89}
&{24115 沙漠之鹰 | 黄金锦鲤 (崭新出厂) 214.28}
&{24708 弯刀（★） | 屠夫 (崭新出厂) 1268.8}
&{808822259030294528 德拉戈米尔 | 军刀勇士 12.9}
&{553487995 流浪者匕首（★） | 蓝钢 (略有磨损) 2099.5}
&{958676576672419840 法玛斯 | 目皆转睛 (略有磨损) 23.8}
&{958499603789746176 双持贝瑞塔 | 瓜瓜 (略有磨损) 25.02}
&{553479011 折刀（★） | 表面淬火 (久经沙场) 767.98}
&{25708 M9 刺刀（★） | 枯焦之色 (战痕累累) 2280}
&{1017259979860873216 USP 消音版 | 印花集 (略有磨损) 627.5}
&{553487395 MP7 | 七彩斑斓 (略有磨损) 13.89}
&{1058351405576318976 印花 | dupreeh（金色）| 2022年里约热内卢锦标赛 99.99}
&{553486503 铅弹 | 海军水面战中心海豹部队 10.59}
&{28907942 M4A4 | 死寂空间 (战痕累累) 35}
&{24748 刺刀（★） | 渐变大理石 (崭新出厂) 3909}
&{553485982 MP9 | 九头蛇 (崭新出厂) 78.3}
&{24294 折叠刀（★） | 表面淬火 (久经沙场) 1290}
&{914649039798452224 SG 553 | 沙漠之花 (崭新出厂) 36.5}
&{863687317224054784 沙漠之鹰 | 后发制人 (崭新出厂) 19.13}
&{809919381177106432 运动手套（★） | 猩红头巾 (略有磨损) 3860}
&{553486955 MAC-10 | 潜行者 (久经沙场) 72.6}
&{914689186807283712 格洛克 18 型 | 零食派对 (破损不堪) 18.88}
&{23383 截短霰弹枪 | 北海巨妖 (久经沙场) 39.8}
&{553486014 法玛斯 | 纪念碑 (破损不堪) 79.9}
&{553482812 锯齿爪刀（★） | 虎牙 (崭新出厂) 3727}
&{553487940 系绳匕首（★） | 蓝钢 (破损不堪) 775}
&{22663 MP9 | 铁血玫瑰 (略有磨损) 39.8}
&{553466190 裹手（★） | 防水布胶带 (久经沙场) 393.99}
&{553422891 弯刀（★） | 虎牙 (崭新出厂) 1177.49}
&{553466492 运动手套（★） | 青铜形态 (破损不堪) 907.97}
&{553486385 求生匕首（★） | 表面淬火 (破损不堪) 1099}
&{26719 爪子刀（★） | 狩猎网格 (战痕累累) 2495.66}
&{553454948 PP-野牛 | 买定离手 (略有磨损) 24.9}
&{864224226889297920 USP 消音版 | 倒吊人 (战痕累累) 64}
&{24123 Tec-9 | 坍雪寒裘 (略有磨损) 11.83}
&{932391133996199936 印花 | AMANEK （全息） | 2021年斯德哥尔摩锦标赛 100}
&{900160008836833280 音乐盒 | Chipzel - 黄色魔法 12.96}
&{914671738439729152 亚诺（野草） | 游击队 16.91}
&{553468113 短剑（★） | 都市伪装 (久经沙场) 1130}
&{24837 蝴蝶刀（★） | 枯焦之色 (久经沙场) 3360}
&{997071201096826880 印花 | rox（全息） | 2022年安特卫普锦标赛 336.88}
&{553479344 MP7 | 渐变之色 (略有磨损) 42.78}
&{553408580 猎杀者匕首（★） | 虎牙 (崭新出厂) 1289}
&{26798 AUG | 秋叶原之选 (战痕累累) 1609.5}
&{553468441 折刀（★） | 蓝钢 (久经沙场) 538.33}
&{25162 穿肠刀（★） | 大马士革钢 (久经沙场) 568}
&{914664236297879552 薇帕姐（革新派） | 游击队 74.5}
&{808809112714215424 新星 | 一见青心 (崭新出厂) 30.9}
&{23604 M4A1 消音型 | 北方森林 (崭新出厂) 24.9}
&{22362 FN57 | 表面淬火 (久经沙场) 42.39}
&{959270791490424832 MP7 | 幽幻深渊 (战痕累累) 14.9}
&{995862274360233984 印花 | karrigan（全息） | 2022年安特卫普锦标赛 21.06}
&{320580957 折叠刀（★） | 澄澈之水 (破损不堪) 1010}
&{553485752 海豹短刀（★） | 森林 DDPAT (战痕累累) 690}
&{25559 P90 | 喵之萌杀 (久经沙场) 183.11}
&{23958 沙漠之鹰 | 午夜风暴 (略有磨损) 121.66}
&{914778131112001536 沙漠之鹰 | 纵横波涛 (破损不堪) 94.66}
&{26345 AK-47 | 丛林涂装 (略有磨损) 86.44}
&{553485769 海豹短刀（★） | 屠夫 (略有磨损) 1779}
&{553466723 驾驶手套（★） | 超越 (战痕累累) 426}
&{553478762 熊刀（★） | 森林 DDPAT (久经沙场) 668}
&{553490155 音乐盒 | Matt Levine - 漂泊者 13}
&{24743 穿肠刀（★） | 渐变之色 (崭新出厂) 1038.99}
&{22331 USP 消音版 | 守护者 (久经沙场) 13.47}
&{24775 USP 消音版 | 枪响人亡 (久经沙场) 278}
&{23404 内格夫 | 动力装载机 (略有磨损) 15.93}
&{812458401913503744 运动手套（★） | 弹弓 (破损不堪) 3649}
&{27171 M4A4 | 战场之星 (久经沙场) 34}
&{915473206610272256 猎杀者匕首（★） | 黑色层压板 (久经沙场) 919.99}
&{23003 沙漠之鹰 | 纳迦蛇神 (略有磨损) 13.59}
&{25239 AWP | 雷击 (略有磨损) 3250}
&{164188985 M9 刺刀（★） | 澄澈之水 (崭新出厂) 3850}
&{252680053 穿肠刀（★） | 传说 (崭新出厂) 1660}
&{158545904 穿肠刀（★） | 传说 (久经沙场) 893.5}
&{553466463 运动手套（★） | 双栖 (破损不堪) 4521}
&{811858297483296768 专业手套（★） | 陆军少尉长官 (战痕累累) 933.5}
&{553487908 骷髅匕首（★） | 表面淬火 (战痕累累) 2500}
&{22948 P90 | 三角 (久经沙场) 63}
&{22324 M4A4 | 沙漠精英 (久经沙场) 38.42}
&{553491619 MAG-7 | 北冥有鱼 (崭新出厂) 12.09}
&{553487733 印花 | 杀戮快感 (全息) 28}
&{24283 AK-47 | 水栽竹 (久经沙场) 4947}
&{24283 AK-47 | 水栽竹 (久经沙场) 4947}
&{810644301081083904 驾驶手套（★） | 美洲豹女王 (战痕累累) 446}
&{1036375152954486784 音乐盒 | Meechy Darko - 哥特浮华 10.93}
&{553487762 骷髅匕首（★） | 枯焦之色 (略有磨损) 1760}
&{914642192723001344 USP 消音版 | 紫色 DDPAT (久经沙场) 36.4}
&{24159 反恐精英 2 号武器箱 44}
&{553482898 熊刀（★） | 致命紫罗兰 (战痕累累) 790.5}
&{283981046 G3SG1 | 毒刺 (崭新出厂) 10.98}
&{553486850 AK-47 | 复古浪潮 (崭新出厂) 52.99}
&{553486417 流浪者匕首（★） | 表面淬火 (战痕累累) 1988.88}
&{22724 AK-47 | 红色层压板 (战痕累累) 169.44}
&{22418 P2000 | 渐变琥珀 (略有磨损) 56.29}
&{22616 M4A1 消音型 | 血虎 (略有磨损) 19.71}
&{808822148613013504 印花 | 战痕累累（全息） 33.85}
&{24399 USP 消音版 | 公路杀手 (久经沙场) 124.78}
&{25685 音乐盒 | Daniel Sadowski - 8 位音乐盒 29.3}
&{809260969330081792 驾驶手套（★） | 美洲豹女王 (久经沙场) 575}
&{915203410573312000 鲍伊猎刀（★） | 传说 (久经沙场) 1188}
&{26528 暗影双匕（★） | 人工染色 (略有磨损) 535}
&{553488046 系绳匕首（★） | 都市伪装 (破损不堪) 588.88}
&{553370851 XM1014 | 四季 (崭新出厂) 10.31}
&{553486500 弹弓 | 凤凰战士 10.28}
&{295893123 M4A4 | 喧嚣杀戮 (崭新出厂) 196.6}
&{1033820314779144192 印花 | 一决雌雄（闪亮） 39.89}
&{553468168 截短霰弹枪 | 吞噬 (略有磨损) 38.8}
&{22530 AK-47 | 红色层压板 (略有磨损) 253.99}
&{22320 AUG | 变色龙 (久经沙场) 34.89}
&{23257 M4A1 消音型 | 翼蜥 (略有磨损) 37.38}
&{24167 CZ75 | 燕尾 (崭新出厂) 11.8}
&{553486462 系绳匕首（★） | 表面淬火 (久经沙场) 1329.5}
&{22448 M4A1 消音型 | 多变迷彩 (崭新出厂) 13.79}
&{22502 USP 消音版 | 凯门鳄 (略有磨损) 254.57}
&{914642197600976896 MAC-10 | 表面淬火 (略有磨损) 168.68}
&{808871061633892352 街头士兵 | 凤凰战士 24.14}
&{553466274 驾驶手套（★） | 墨绿色调 (略有磨损) 450}
&{24696 AUG | 变色龙 (崭新出厂) 32.89}
&{24763 弯刀（★） 829}
&{914739772862726144 M4A4 | 合纵 (崭新出厂) 1649.5}
&{553482635 XM1014 | 焚烬之鳄 (久经沙场) 12.98}
&{553486388 求生匕首（★） | 人工染色 (略有磨损) 860}
&{1058193478886170624 印花 | ZywOo（全息）| 2022年里约热内卢锦标赛 34.8}
&{914649034924670976 MP9 | 八音盒 (略有磨损) 32.9}
&{22601 P90 | 盲点 (略有磨损) 74.38}
&{553466023 AUG | 湖怪鸟 (战痕累累) 11.78}
&{22504 M4A1 消音型 | 守护者 (久经沙场) 123.88}
&{1057787484077711360 印花 | MOUZ（金色）| 2022年里约热内卢锦标赛 268.8}
&{553479813 短剑（★） | 人工染色 (久经沙场) 1480}
&{1017259980880089088 截短霰弹枪 | 么么 (崭新出厂) 99}
&{2654797 印花 | G2 Esports（全息）| 2016年科隆锦标赛 91.7}
&{22573 P2000 | 火灵 (久经沙场) 40}
&{958608055961231360 双持贝瑞塔 | 瓜瓜 (破损不堪) 12.34}
&{534925766 折叠刀（★） | 传说 (破损不堪) 1756}
&{2664853 印花 | Team EnVyUs（全息）| 2016年科隆锦标赛 187.7}
&{553486450 骷髅匕首（★） | 夜色 (久经沙场) 2287}
&{1782037 印花 | RpK | 2016年科隆锦标赛 30.87}
&{1057935484051353600 印花 | Heroic（金色）| 2022年里约热内卢锦标赛 44.4}
&{26927 弯刀（★） | 表面淬火 (战痕累累) 780}
&{915237250621546496 弯刀（★） | 自动化 (略有磨损) 1080}
&{2773730 印花 | bodyy（闪亮）| 2016年科隆锦标赛 320}
&{2922541 印花 | SmithZz | 2016年科隆锦标赛 29}
&{27218 法玛斯 | 元素轮廓 (崭新出厂) 30.9}
&{1773729 印花 | G2 Esports（闪亮）| 2016年科隆锦标赛 283}
&{553481708 印花 | Boombl4 | 2019年卡托维兹锦标赛 10.98}
&{2773759 印花 | SmithZz（闪亮）| 2016年科隆锦标赛 280}
&{2773733 印花 | RpK（闪亮）| 2016年科隆锦标赛 137.6}
&{925126 印花 | Astralis | 2016年科隆锦标赛 35}
&{1782040 印花 | shox | 2016年科隆锦标赛 89}
&{2202513 印花 | dupreeh | 2016年科隆锦标赛 44.9}
&{553480059 印花 | 无上之首席大师（全息） 16.13}
&{914789465497141248 暗影双匕（★） | 伽玛多普勒 (崭新出厂) 874}
&{23973 FN57 | 热火朝天 (崭新出厂) 30.38}
&{25460 M4A4 | 破晓 (崭新出厂) 1495}
&{553479533 锯齿爪刀（★） | 屠夫 (崭新出厂) 4397.5}
&{553482695 锯齿爪刀（★） | 致命紫罗兰 (久经沙场) 1829}
&{553485952 格洛克 18 型 | 烈焰天使 (崭新出厂) 10.2}
&{553479313 SSG 08 | 手刹 (崭新出厂) 11.88}
&{553485828 AUG | 汪之萌杀 (略有磨损) 37.38}
&{27166 AK-47 | 燃料喷射器 (崭新出厂) 2038}
&{914649037260898304 MAC-10 | 凝视之眼 (久经沙场) 35}
&{22870 USP 消音版 | 疯狂蔓延 (略有磨损) 138.24}
&{22355 M4A4 | 杀意大名 (战痕累累) 13.88}
&{553486392 流浪者匕首（★） 2730.5}
&{87809651 MP9 | 气密 (略有磨损) 21.88}
&{553465205 2018年波士顿锦标赛传奇亲笔签名胶囊 65.99}
&{553482644 AUG | 动量 (战痕累累) 10.88}
&{553478772 熊刀（★） | 北方森林 (久经沙场) 680}
&{23034 MAC-10 | 孔雀石 (略有磨损) 12.36}
&{808827376609656832 约翰 “范·海伦” 卡斯克 | 特警 18}
&{553468339 锯齿爪刀（★） | 蓝钢 (破损不堪) 2010}
&{26956 蝴蝶刀（★） | 人工染色 (破损不堪) 3800}
&{995796150772490240 印花 | IHC Esports（全息）| 2022年安特卫普锦标赛 30}
&{995795502051651584 印花 | IHC Esports（金色）| 2022年安特卫普锦标赛 38.66}
&{809265977007800320 运动手套（★） | 猩红头巾 (战痕累累) 1149.5}
&{914739539920683008 中尉法洛（抱树人） | 特警 24.4}
&{995889866622652416 印花 | NiKo（金色） | 2022年安特卫普锦标赛 533}
&{24729 FN57 | 耍猴把戏 (略有磨损) 64.9}
&{995823037208621056 印花 | b1t（全息） | 2022年安特卫普锦标赛 26.5}
&{958941265944629248 法玛斯 | 目皆转睛 (战痕累累) 10.82}
&{25994 PP-野牛 | 钻蓝半调 (崭新出厂) 165}
&{22602 FN57 | 耍猴把戏 (战痕累累) 15}
&{224025930 M9 刺刀（★） | 澄澈之水 (略有磨损) 3489.99}
&{808801582713798656 USP 消音版 | 小绿怪 (略有磨损) 126.99}
&{553461188 印花 | 龙的传人（闪亮） 41.08}
&{553466288 运动手套（★） | 欧米伽 (破损不堪) 3166}
&{22352 M4A1 消音型 | 澄澈之水 (久经沙场) 152.4}
&{553487114 SG 553 | 红苹果 (久经沙场) 23.5}
&{24039 SG 553 | 次时代 (破损不堪) 24.8}
&{25632 AUG | 孟加拉猛虎 (破损不堪) 40}
&{26814 弯刀（★） | 蓝钢 (战痕累累) 766}
&{24642 “英勇大行动”武器箱 254.8}
&{809482635475419136 运动手套（★） | 大型猎物 (略有磨损) 3548.5}
&{26898 AK-47 | 至高皮革 (略有磨损) 495.91}
&{553468332 锯齿爪刀（★） | 深红之网 (久经沙场) 2450}
&{22768 AWP | 暴怒野兽 (战痕累累) 118}
&{24396 USP 消音版 | 公路杀手 (略有磨损) 169.8}
&{553486394 流浪者匕首（★） | 蓝钢 (破损不堪) 1639.5}
&{23275 加利尔 AR | 神祗 (崭新出厂) 14.68}
&{915171459609092096 暗影双匕（★） | 黑色层压板 (破损不堪) 460}
&{958552246730887168 MP7 | 幽幻深渊 (破损不堪) 12.41}
&{553486418 流浪者匕首（★） | 人工染色 (破损不堪) 1429.5}
&{809976129099812865 MAC-10 | 狂蟒之灾 (崭新出厂) 1133}
&{553478426 折刀（★） | 人工染色 (久经沙场) 550}
&{553489718 MAC-10 | 渐变迪斯科 (崭新出厂) 84}
&{1067082565210558464 印花 | FL1T（金色，冠军）| 2022年里约热内卢锦标赛 19.98}
&{348623883 裹手（★） | 恶土 (久经沙场) 755}
&{1057842483134324736 印花 | arT（闪耀）| 2022年里约热内卢锦标赛 12.9}
&{24789 蝴蝶刀（★） | 人工染色 (久经沙场) 3948}
&{914667246826012672 M4A4 | 红色 DDPAT (崭新出厂) 177.41}
&{553486435 骷髅匕首（★） | 狩猎网格 (略有磨损) 1699.9}
&{553486374 求生匕首（★） | 夜色 (久经沙场) 691.5}
&{995796910394855424 印花 | G2 Esports（全息）| 2022年安特卫普锦标赛 39.9}
&{995787245175468032 印花 | FURIA（全息）| 2022年安特卫普锦标赛 39.4}
&{995812024090390528 印花 | Natus Vincere（全息）| 2022年安特卫普锦标赛 24}
&{22518 AK-47 | 美洲猛虎 (久经沙场) 145.88}
&{199404236 印花 | 飞马珀伽索斯（全息） 19.97}
&{915108100961329152 MAC-10 | 表面淬火 (崭新出厂) 188.6}
&{553478520 印花 | sdy | 2018年伦敦锦标赛 13.49}
&{553487245 AK-47 | 复古浪潮 (破损不堪) 21}
&{553482651 R8 左轮手枪 | 头骨粉碎者 (战痕累累) 10.63}
&{25607 M4A1 消音型 | 神来之作 (破损不堪) 307}
&{24384 PP-野牛 | 墨竹 (久经沙场) 19.98}
&{23039 双持贝瑞塔 | 天秤之月 (久经沙场) 23.1}
&{553427388 MAG-7 | 硬水 (崭新出厂) 15.47}
&{23866 CZ75 | 军队之辉 (崭新出厂) 17.75}
&{23797 SCAR-20 | 军队之辉 (崭新出厂) 19.9}
&{25407 截短霰弹枪 | 贤者涂装 (破损不堪) 49.9}
&{1033800771021684736 印花 | 蓝钻（闪耀） 27.18}
&{914642603357945856 USP 消音版 | 银装素裹 (略有磨损) 88}
&{23529 SSG 08 | 黑水 (久经沙场) 11.98}
&{23651 XM1014 | 特克卢喷射者 (崭新出厂) 18.87}
&{25720 刺刀（★） | 森林 DDPAT (久经沙场) 1245}
&{1017195415406747648 截短霰弹枪 | 么么 (破损不堪) 29}
&{504193338 裹手（★） | 屠夫 (略有磨损) 3350}
&{995838614217453568 印花 | KSCERATO（全息）| 2022年安特卫普锦标赛 14.99}
&{27441 新星 | 暴怒野兽 (破损不堪) 87}
&{553399518 暗影双匕（★） | 渐变大理石 (崭新出厂) 823.78}
&{26596 M9 刺刀（★） | 森林 DDPAT (略有磨损) 2445}
&{553486479 系绳匕首（★） | 人工染色 (久经沙场) 830}
&{553479519 M4A1 消音型 | 控制台 (崭新出厂) 234.4}
&{809047303525236736 USP 消音版 | 远古幻想 (久经沙场) 216.6}
&{553486927 AUG | 极地孤狼 (崭新出厂) 36.1}
&{22546 M4A4 | 沙漠精英 (崭新出厂) 51.39}
&{553480491 MP5-SD | 磷光体 (久经沙场) 25.96}
&{995801001867104256 印花 | G2 Esports（闪耀）| 2022年安特卫普锦标赛 16.86}
&{810360946308808704 驾驶手套（★） | 西装革履 (战痕累累) 737}
&{553486431 骷髅匕首（★） | 都市伪装 (久经沙场) 1999}
&{22468 双持贝瑞塔 | 血红蛋白 (略有磨损) 46.69}
&{828765892449009664 印花 | Ninjas in Pyjamas（金色）| 2020 RMR 12.87}
&{25076 MAG-7 | 银质 (崭新出厂) 62.9}
&{298313551 P90 | 浅坟 (久经沙场) 14.22}
&{23250 G3SG1 | 行刑者 (久经沙场) 10.85}
&{925504314473136128 印花 | FaZe Clan （金色） | 2021年斯德哥尔摩锦标赛 97.5}
&{26062 爪子刀（★） | 致命紫罗兰 (破损不堪) 4000}
&{914706992846417920 格洛克 18 型 | 零食派对 (崭新出厂) 98.7}
&{24999 音乐盒 | Michael Bross - 大举入侵！ 29.49}
&{925500859244077056 印花 | Virtus.Pro （全息） | 2021年斯德哥尔摩锦标赛 49.26}
&{25963 AK-47 | 狩猎网格 (崭新出厂) 26.56}
&{553487732 印花 | 传奇 (闪亮) 11.79}
&{809161989463474176 裹手（★） | 蟒蛇 (破损不堪) 410}
&{553489734 MAC-10 | 渐变迪斯科 (战痕累累) 19.04}
&{811540664070307840 运动手套（★） | 弹弓 (战痕累累) 1768.5}
&{303597980 刺刀（★） | 澄澈之水 (略有磨损) 1943.5}
&{553435209 封装的涂鸦 | G2 Esports | 2017年克拉科夫锦标赛 19.8}
&{22450 FN57 | 夜影 (崭新出厂) 14.98}
&{553464805 封装的涂鸦 | Flash Gaming | 2018年波士顿锦标赛 16.98}
&{17984067 AUG | 贵族 (崭新出厂) 12.97}
&{553486585 PP-野牛 | 海鸟 (久经沙场) 14.36}
&{959934708482531328 法玛斯 | 目皆转睛 (破损不堪) 12.93}
&{25095 法玛斯 | 湖蓝涂装 (崭新出厂) 11.06}
&{497332953 封装的涂鸦 | Virtus.Pro | 2017年亚特兰大锦标赛 84.68}
&{23904 SCAR-20 | 暴风呼啸 (久经沙场) 13.54}
&{553463518 封装的涂鸦 | Misfits Gaming | 2018年波士顿锦标赛 13.99}
&{553370760 M249 | 翠绿箭毒蛙 (崭新出厂) 11.48}
&{914641904637079552 M4A4 | 合纵 (破损不堪) 67}
&{553465823 AWP | 死神 (战痕累累) 12.22}
&{22997 M4A4 | 渐变斑纹 (略有磨损) 25}
&{24719 AWP | 珊瑚树 (崭新出厂) 195.79}
&{914706546146541568 D 中队军官 | 新西兰特种空勤团 63.28}
&{24766 SCAR-20 | 心脏打击 (略有磨损) 32.6}
&{553485767 海豹短刀（★） | 屠夫 (崭新出厂) 2073.5}
&{553482724 锯齿爪刀（★） | 渐变大理石 (崭新出厂) 4989.5}
&{809940057477611520 狂牙手套（★） | 黄色斑纹 (久经沙场) 558.5}
&{914693731899797504 印花 | 浪子老K - 蛊惑之色（闪亮） 12.7}
&{23334 格洛克 18 型 | 核子反应 (略有磨损) 41.98}
&{24214 截短霰弹枪 | 北海巨妖 (略有磨损) 39.4}
&{553485888 MP9 | 九头蛇 (略有磨损) 42.88}
&{254969639 刺刀（★） | 黑色层压板 (战痕累累) 1919.5}
&{914682886041341952 MP5-SD | 秋季方巾 (略有磨损) 11.99}
&{915100804033028096 丛林反抗者 | 精锐分子 14.95}
&{553370763 加利尔 AR | 深红海啸 (崭新出厂) 14.44}
&{553466015 USP 消音版 | 脑洞大开 (破损不堪) 11.65}
&{553487026 AK-47 | 巴洛克之紫 (略有磨损) 29.97}
&{22566 沙漠之鹰 | 蛊惑之色 (崭新出厂) 569.99}
&{553427401 AWP | 鬼退治 (略有磨损) 2292}
&{914685125429166080 G3SG1 | 特训地图 (破损不堪) 99.6}
&{914646441583001600 PP-野牛 | 安乐蜥 (破损不堪) 13.99}
&{553482463 AUG | 动量 (略有磨损) 43.88}
&{23474 M4A1 消音型 | 血虎 (崭新出厂) 26.88}
&{925489902368997376 印花 | Entropiq （闪亮） | 2021年斯德哥尔摩锦标赛 91}
&{23977 USP 消音版 | 不锈钢 (崭新出厂) 99.2}
&{26410 M9 刺刀（★） | 深红之网 (战痕累累) 3499}
&{78086968 M9 刺刀（★） | 自由之手 (久经沙场) 2879.5}
&{553489723 截短霰弹枪 | 启示录 (崭新出厂) 12.99}
&{22467 AWP | 蠕虫之神 (破损不堪) 18.85}
&{809255099961180160 运动手套（★） | 夜行衣 (久经沙场) 1950}
&{553486465 系绳匕首（★） | 夜色 (久经沙场) 709}
